2018,01,11,8,4.24786
2018,01,11,9,2.5451
2018,01,11,10,1.05732
2018,01,11,11,0.68538
2018,01,11,12,1.11632
2018,01,11,13,1.01851
2018,01,11,14,1.2341
2018,01,11,15,0.920779
2018,01,11,16,1.48908
2018,01,11,17,2.66495
2018,01,11,18,1.86174
2018,01,11,19,0.999561
2018,01,11,20,0.627238
2018,01,11,21,0.392062
2018,01,11,22,0.568545
2018,01,11,23,0.37253
2018,01,12,0,0.137261
2018,01,12,1,0.117663
2018,01,12,2,0.0196122
2018,01,12,5,0.0980697
2018,01,12,6,0.31385
2018,01,12,7,1.05933
2018,01,12,8,2.51122
2018,01,12,9,1.58926
2018,01,12,10,0.765259
2018,01,12,11,0.686824
2018,01,12,12,1.07938
2018,01,12,13,0.961697
2018,01,12,14,0.863626
2018,01,12,15,0.961833
2018,01,12,16,1.33488
2018,01,12,17,2.72883
2018,01,12,18,2.68974
2018,01,12,19,1.62966
2018,01,12,20,1.09959
2018,01,12,21,1.1193
2018,01,12,22,0.648051
2018,01,12,23,0.39278
2018,01,13,0,0.137481
2018,01,13,1,0.0392822
2018,01,13,2,0.0392842
2018,01,13,3,0.0589292
2018,01,13,4,0.078576
2018,01,13,5,0.0589347
2018,01,13,6,0.550081
2018,01,13,7,1.41455
2018,01,13,8,3.96877
2018,01,13,9,2.73109
2018,01,13,10,0.746657
2018,01,13,11,0.727033
2018,01,13,12,1.02181
2018,01,13,13,1.63102
2018,01,13,14,0.82536
2018,01,13,15,1.17912
2018,01,13,16,1.5329
2018,01,13,17,3.18378
2018,01,13,18,2.8301
2018,01,13,19,1.94573
2018,01,13,20,1.25787
2018,01,13,21,0.786184
2018,01,13,22,0.589648
2018,01,13,23,0.294828
2018,01,14,0,0.275177
2018,01,14,1,0.0982785
2018,01,14,2,0.0196559
2018,01,14,3,0.019656
2018,01,14,5,0.157249
2018,01,14,6,0.334156
2018,01,14,7,1.37594
2018,01,14,8,3.1057
2018,01,14,9,2.29979
2018,01,14,10,0.864875
2018,01,14,11,1.04178
2018,01,14,12,1.19902
2018,01,14,13,1.5135
2018,01,14,14,1.25797
2018,01,14,15,1.33658
2018,01,14,16,1.76897
2018,01,14,17,3.12514
2018,01,14,18,2.732
2018,01,14,19,1.8082
2018,01,14,20,1.33647
2018,01,14,21,1.02198
2018,01,14,22,0.707512
2018,01,14,23,0.530621
2018,01,15,0,0.550259
2018,01,15,1,0.393031
2018,01,15,2,0.235812
2018,01,15,3,0.157203
2018,01,15,4,0.0982488
2018,01,15,5,0.0196491
2018,01,15,6,0.0589451
2018,01,15,7,0.196476
2018,01,15,8,0.451878
2018,01,15,9,0.64832
2018,01,15,10,1.15907
2018,01,15,11,1.41439
2018,01,15,12,1.74827
2018,01,15,13,1.9839
2018,01,15,14,2.3177
2018,01,15,15,2.53363
2018,01,15,16,2.51386
2018,01,15,17,1.62999
2018,01,15,18,1.64954
2018,01,15,19,1.45308
2018,01,15,20,0.805039
2018,01,15,21,1.11913
2018,01,15,22,0.51045
2018,01,15,23,0.863784
2018,01,16,0,0.765576
2018,01,16,1,0.451464
2018,01,16,2,0.31404
2018,01,16,3,0.294392
2018,01,16,4,0.0196247
2018,01,16,5,0.0392465
2018,01,16,6,0.0196218
2018,01,16,7,0.0588609
2018,01,16,8,0.353138
2018,01,16,9,0.62775
2018,01,16,10,1.54963
2018,01,16,11,1.8241
2018,01,16,12,2.03968
2018,01,16,13,2.31405
2018,01,16,14,1.78441
2018,01,16,15,2.21561
2018,01,16,16,1.94093
2018,01,16,17,2.05837
2018,01,16,18,1.31331
2018,01,16,19,1.19559
2018,01,16,20,1.11708
2018,01,16,21,0.548686
2018,01,16,22,0.411473
2018,01,16,23,0.352655
2018,01,17,0,0.333029
2018,01,17,1,0.313406
2018,01,17,2,0.156686
2018,01,17,3,0.0391673
2018,01,17,4,0.0587445
2018,01,17,5,0.0195793
2018,01,17,6,0.0978855
2018,01,17,7,0.254473
2018,01,17,8,0.645895
2018,01,17,9,0.919803
2018,01,17,10,1.11537
2018,01,17,11,1.2522
2018,01,17,12,1.56505
2018,01,17,13,1.81915
2018,01,17,14,1.68201
2018,01,17,15,1.81869
2018,01,17,16,1.60337
2018,01,17,17,1.3881
2018,01,17,18,1.79843
2018,01,17,19,1.17273
2018,01,17,20,0.644917
2018,01,17,21,0.527587
2018,01,17,22,0.253988
2018,01,17,23,0.0781394
2018,01,18,12,0.0585963
2018,01,18,13,0.429645
2018,01,18,14,0.546742
2018,01,18,15,0.683328
2018,01,18,16,1.19077
2018,01,18,17,2.43974
2018,01,18,18,2.59549
2018,01,18,19,1.93169
2018,01,18,20,1.61925
2018,01,18,21,0.799746
2018,01,18,22,0.643598
2018,01,18,23,0.389998
2018,01,19,0,0.0584904
2018,01,19,1,0.136456
2018,01,19,2,0.0584715
2018,01,19,4,0.0389746
2018,01,19,5,0.136389
2018,01,19,6,0.623388
2018,01,19,7,1.75298
2018,01,19,8,3.83644
2018,01,19,9,2.12233
2018,01,19,10,0.914977
2018,01,19,11,1.01214
2018,01,19,12,1.36226
2018,01,19,13,1.51767
2018,01,19,14,1.45904
2018,01,19,15,1.59493
2018,01,19,16,2.02248
2018,01,19,17,3.83034
2018,01,19,18,3.1298
2018,01,19,19,2.17685
2018,01,19,20,1.47687
2018,01,19,21,1.1463
2018,01,19,22,1.14608
2018,01,19,23,0.5438
2018,01,20,0,0.25243
2018,01,20,1,0.0970697
2018,01,20,2,0.0388203
2018,01,20,3,0.0194063
2018,01,20,4,0.0194025
2018,01,20,5,0.116391
2018,01,20,6,0.678813
2018,01,20,7,1.95846
2018,01,20,8,4.82731
2018,01,20,9,2.77174
2018,01,20,10,1.10459
2018,01,20,11,1.31748
2018,01,20,12,1.62714
2018,01,20,13,1.89792
2018,01,20,14,1.56836
2018,01,20,15,1.35508
2018,01,20,16,1.76123
2018,01,20,17,4.16024
2018,01,20,18,3.57896
2018,01,20,19,2.9399
2018,01,20,20,2.43649
2018,01,20,21,1.10198
2018,01,20,22,1.0824
2018,01,20,23,0.599051
2018,01,21,0,0.405717
2018,01,21,1,0.115893
2018,01,21,2,0.038622
2018,01,21,3,0.0193065
2018,01,21,4,0.0193021
2018,01,21,5,0.0964878
2018,01,21,6,0.520912
2018,01,21,7,1.31162
2018,01,21,8,4.1846
2018,01,21,9,3.20036
2018,01,21,10,1.2143
2018,01,21,11,1.13693
2018,01,21,12,1.50269
2018,01,21,13,1.40602
2018,01,21,14,1.19386
2018,01,21,15,1.25132
2018,01,21,16,1.86689
2018,01,21,17,3.09788
2018,01,21,18,2.3084
2018,01,21,19,1.84625
2018,01,21,20,1.01903
2018,01,21,21,0.788103
2018,01,21,22,0.653382
2018,01,21,23,0.518728
2018,01,22,0,0.249693
2018,01,22,1,0.230426
2018,01,22,2,0.211169
2018,01,22,3,0.134345
2018,01,22,4,0.0575611
2018,01,22,6,0.0383639
2018,01,22,7,0.153414
2018,01,22,8,0.517635
2018,01,22,9,0.76666
2018,01,22,10,1.01555
2018,01,22,11,1.20683
2018,01,22,12,1.34056
2018,01,22,13,1.60823
2018,01,22,14,1.43552
2018,01,22,15,1.9709
2018,01,22,16,1.58776
2018,01,22,17,1.28133
2018,01,22,18,1.03242
2018,01,22,19,1.1277
2018,01,22,20,0.859865
2018,01,22,21,0.745004
2018,01,22,22,0.572916
2018,01,22,23,0.630026
2018,01,23,0,0.419896
2018,01,23,1,0.248048
2018,01,23,2,0.343352
2018,01,23,3,0.0953476
2018,01,23,5,0.0571917
2018,01,23,6,0.0190583
2018,01,23,7,0.0381053
2018,01,23,8,0.361892
2018,01,23,9,0.533156
2018,01,23,10,1.10406
2018,01,23,11,1.88395
2018,01,23,12,2.20679
2018,01,23,13,1.65459
2018,01,23,14,2.09137
2018,01,23,15,1.46351
2018,01,23,16,1.23505
2018,01,23,17,1.04472
2018,01,23,18,0.930465
2018,01,23,19,0.949158
2018,01,23,20,0.664203
2018,01,23,21,0.474282
2018,01,23,22,0.531029
2018,01,23,23,0.398146
2018,01,24,0,0.132673
2018,01,24,1,0.0189473
2018,01,24,3,0.0189412
2018,01,24,4,0.0189351
2018,01,24,5,0.0946453
2018,01,24,6,0.283844
2018,01,24,7,1.58901
2018,01,24,8,3.34718
2018,01,24,9,1.92826
2018,01,24,10,0.755931
2018,01,24,11,0.869034
2018,01,24,12,1.18981
2018,01,24,13,1.13277
2018,01,24,14,0.849297
2018,01,24,15,1.07542
2018,01,24,16,1.32025
2018,01,24,17,3.46919
2018,01,24,18,2.88374
2018,01,24,19,1.99721
2018,01,24,20,1.52565
2018,01,24,21,1.1109
2018,01,24,22,0.658781
2018,01,24,23,0.451581
2018,01,25,0,0.169285
2018,01,25,1,0.0940145
2018,01,25,2,0.0375928
2018,01,25,4,0.0187899
2018,01,25,5,0.16905
2018,01,25,6,0.675962
2018,01,25,7,2.02718
2018,01,25,8,4.46572
2018,01,25,9,2.70099
2018,01,25,10,1.03126
2018,01,25,11,1.14336
2018,01,25,12,1.98611
2018,01,25,13,1.74191
2018,01,25,14,1.2732
2018,01,25,15,1.57221
2018,01,25,16,2.17036
2018,01,25,17,4.15212
2018,01,25,18,4.2067
2018,01,25,19,2.72869
2018,01,25,20,2.22325
2018,01,25,21,0.840418
2018,01,25,22,0.989462
2018,01,25,23,0.746488
2018,01,26,0,0.31714
2018,01,26,1,0.0932419
2018,01,26,2,0.186415
2018,01,26,5,0.0186345
2018,01,26,6,0.14902
2018,01,26,7,0.558616
2018,01,26,8,1.34018
2018,01,26,9,1.07918
2018,01,26,10,0.520786
2018,01,26,11,0.76229
2018,01,26,12,0.892097
2018,01,26,13,0.873178
2018,01,26,14,0.668562
2018,01,26,15,0.798254
2018,01,26,16,0.668048
2018,01,26,17,0.482293
2018,01,27,16,0.445022
2018,01,27,17,1.55697
2018,01,27,18,1.92693
2018,01,27,19,1.46316
2018,01,27,20,1.09231
2018,01,27,21,0.703245
2018,01,27,22,0.499478
2018,01,27,23,0.29587
2018,01,28,0,0.166361
2018,01,28,1,0.0554318
2018,01,28,2,0.0369399
2018,01,28,3,0.0184626
2018,01,28,5,0.0738209
2018,01,28,6,0.295166
2018,01,28,7,1.10643
2018,01,28,8,2.89399
2018,01,28,9,1.86099
2018,01,28,10,0.90249
2018,01,28,11,0.552321
2018,01,28,12,0.533694
2018,01,28,13,0.570268
2018,01,28,14,0.698753
2018,01,28,15,0.75361
2018,01,28,16,1.46986
2018,01,28,17,2.73648
2018,01,28,18,2.00103
2018,01,28,19,1.63319
2018,01,28,20,1.13726
2018,01,28,21,1.06345
2018,01,28,22,0.47652
2018,01,28,23,0.421361
2018,01,29,0,0.512747
2018,01,29,1,0.366094
2018,01,29,2,0.274456
2018,01,29,3,0.146315
2018,01,29,4,0.0548449
2018,01,29,6,0.0365478
2018,01,29,7,0.0913309
2018,01,29,8,0.620787
2018,01,29,9,0.620523
2018,01,29,10,1.00336
2018,01,29,11,1.16705
2018,01,29,12,1.42173
2018,01,29,13,1.18427
2018,01,29,14,1.80295
2018,01,29,15,2.18446
2018,01,29,16,1.94697
2018,01,29,17,1.65511
2018,01,29,18,1.23625
2018,01,29,19,1.05399
2018,01,29,20,0.781068
2018,01,29,21,0.653632
2018,01,29,22,0.580752
2018,01,29,23,0.598638
2018,01,30,0,0.598376
2018,01,30,1,0.525614
2018,01,30,2,0.199283
2018,01,30,3,0.144869
2018,01,30,4,0.0181006
2018,01,30,5,0.0542778
2018,01,30,7,0.0542536
2018,01,30,8,0.216918
2018,01,30,9,0.6866
2018,01,30,10,1.15586
2018,01,30,11,1.06508
2018,01,30,12,1.75028
2018,01,30,13,1.51503
2018,01,30,14,2.19941
2018,01,30,15,1.96416
2018,01,30,16,2.21543
2018,01,30,17,1.38627
2018,01,30,18,1.1697
2018,01,30,19,0.989292
2018,01,30,20,0.593305
2018,01,30,21,0.50318
2018,01,30,22,0.377213
2018,01,30,23,0.37704
2018,01,31,0,0.125622
2018,01,31,1,0.125565
2018,01,31,2,0.0179295
2018,01,31,3,0.0358425
2018,01,31,4,0.0358259
2018,01,31,5,0.143237
2018,01,31,6,0.662165
2018,01,31,7,1.28794
2018,01,31,8,3.30775
2018,01,31,9,2.00159
2018,01,31,10,1.23255
2018,01,31,11,0.857024
2018,01,31,12,1.21355
2018,01,31,13,0.963247
2018,01,31,14,1.53334
2018,01,31,15,0.784129
2018,01,31,16,1.53189
2018,01,31,17,2.86649
2018,01,31,18,2.77615
2018,01,31,19,1.9744
2018,01,31,20,1.38676
2018,01,31,21,0.995147
2018,01,31,22,0.603908
2018,01,31,23,0.30181
2018,02,01,0,0.14196
2018,02,01,1,0.0532096
2018,02,01,2,0.035456
2018,02,01,3,0.035439
2018,02,01,5,0.0531328
2018,02,01,6,0.389453
2018,02,01,7,0.92008
2018,02,01,8,2.38751
2018,02,01,9,2.0505
2018,02,01,10,0.830403
2018,02,01,11,0.900637
2018,02,01,12,0.970803
2018,02,01,13,0.917402
2018,02,01,14,0.952222
2018,02,01,15,0.916506
2018,02,01,16,1.12745
2018,02,01,17,3.09898
2018,02,01,18,2.95666
2018,02,01,19,1.89978
2018,02,01,20,1.30106
2018,02,01,21,1.12468
2018,02,01,22,0.632322
2018,02,01,23,0.280893
2018,02,02,0,0.0350942
2018,02,02,1,0.0526151
2018,02,02,2,0.0701186
2018,02,02,3,0.0175209
2018,02,02,4,0.0175122
2018,02,02,5,0.0525103
2018,02,02,6,0.314905
2018,02,02,7,0.856811
2018,02,02,8,2.70896
2018,02,02,9,2.14861
2018,02,02,10,1.06504
2018,02,02,11,0.907442
2018,02,02,12,1.11629
2018,02,02,13,1.30749
2018,02,02,14,1.09774
2018,02,02,15,1.32358
2018,02,02,16,1.79289
2018,02,02,17,3.3056
2018,02,02,18,3.16481
2018,02,02,19,1.5816
2018,02,02,20,1.30285
2018,02,02,21,1.09384
2018,02,02,22,0.694144
2018,02,02,23,0.555031
2018,02,03,0,0.20803
2018,02,03,1,0.0866347
2018,02,03,2,0.0346361
2018,02,03,3,0.0173091
2018,02,03,5,0.0346004
2018,02,03,6,0.67436
2018,02,03,7,1.50357
2018,02,03,8,3.2474
2018,02,03,9,2.29618
2018,02,03,10,0.897288
2018,02,03,11,1.10378
2018,02,03,12,1.1894
2018,02,03,13,0.878661
2018,02,03,14,0.809325
2018,02,03,15,1.03264
2018,02,03,16,1.34173
2018,02,03,17,3.00872
2018,02,03,18,2.52601
2018,02,03,19,1.64877
2018,02,03,20,1.87106
2018,02,03,21,0.926461
2018,02,03,22,0.703054
2018,02,03,23,0.651268
2018,02,04,0,0.222685
2018,02,04,1,0.119844
2018,02,04,2,0.0171115
2018,02,04,3,0.0171025
2018,02,04,5,0.119654
2018,02,04,6,0.478361
2018,02,04,7,1.48555
2018,02,04,8,3.75456
2018,02,04,9,2.16625
2018,02,04,10,0.869449
2018,02,04,11,1.09049
2018,02,04,12,1.46457
2018,02,04,13,1.3957
2018,02,04,14,1.54806
2018,02,04,15,1.53023
2018,02,04,16,1.68235
2018,02,04,17,3.48178
2018,02,04,18,2.63115
2018,02,04,19,1.7475
2018,02,04,20,1.20394
2018,02,04,21,0.728753
2018,02,04,22,0.779176
2018,02,04,23,0.524813
2018,02,05,0,0.659892
2018,02,05,1,0.304401
2018,02,05,2,0.287334
2018,02,05,3,0.185821
2018,02,05,4,0.135069
2018,02,05,5,0.15187
2018,02,05,6,0.0674611
2018,02,05,7,0.0674244
2018,02,05,8,0.168469
2018,02,05,9,0.336754
2018,02,05,10,0.57217
2018,02,05,11,0.790508
2018,02,05,12,0.874126
2018,02,05,13,1.20967
2018,02,05,14,0.923543
2018,02,05,15,1.00695
2018,02,05,16,1.1909
2018,02,05,17,1.30759
2018,02,05,18,1.39065
2018,02,05,19,1.40663
2018,02,05,20,1.15481
2018,02,05,21,0.936717
2018,02,05,22,0.752303
2018,02,05,23,0.985808
2018,02,06,0,0.651275
2018,02,06,1,0.734365
2018,02,06,2,0.333617
2018,02,06,3,0.216731
2018,02,06,4,0.0333246
2018,02,06,5,0.0166531
2018,02,06,6,0.0166438
2018,02,06,7,0.133076
2018,02,06,8,0.38238
2018,02,06,9,0.747718
2018,02,06,10,1.47799
2018,02,06,11,1.9419
2018,02,06,12,2.88633
2018,02,06,13,3.01734
2018,02,06,14,2.66769
2018,02,06,15,3.01396
2018,02,06,16,2.5985
2018,02,06,17,2.00154
2018,02,06,18,1.28952
2018,02,06,19,0.346983
2018,02,06,20,0.429356
2018,02,06,21,0.445619
2018,02,06,22,1.0227
2018,02,06,23,0.494573
2018,02,07,0,0.247147
2018,02,07,1,0.0823356
2018,02,07,2,0.0493734
2018,02,07,3,0.0164485
2018,02,07,4,0.0328783
2018,02,07,5,0.164298
2018,02,07,6,0.492615
2018,02,07,7,1.55906
2018,02,07,8,3.77242
2018,02,07,9,1.93431
2018,02,07,10,0.901073
2018,02,07,11,0.769568
2018,02,07,12,1.08005
2018,02,07,13,1.04673
2018,02,07,14,0.980745
2018,02,07,15,0.81682
2018,02,07,16,1.86128
2018,02,07,17,3.52462
2018,02,07,18,2.85396
2018,02,07,19,2.08627
2018,02,07,20,1.43349
2018,02,07,21,1.26986
2018,02,07,22,0.602024
2018,02,07,23,0.406539
2018,02,08,0,0.162522
2018,02,08,1,0.0649713
2018,02,08,2,0.0324669
2018,02,08,3,0.0162241
2018,02,08,4,0.0486442
2018,02,08,5,0.0324107
2018,02,08,6,0.631644
2018,02,08,7,1.61866
2018,02,08,8,3.93107
2018,02,08,9,2.18266
2018,02,08,10,0.775608
2018,02,08,11,0.807456
2018,02,08,12,1.04908
2018,02,08,13,0.806519
2018,02,08,14,1.03174
2018,02,08,15,0.821692
2018,02,08,16,1.33649
2018,02,08,17,2.83234
2018,02,08,18,2.44469
2018,02,08,19,1.62348
2018,02,08,20,0.899624
2018,02,08,21,0.866988
2018,02,08,22,0.465332
2018,02,08,23,0.192439
2018,02,09,0,0.272462
2018,02,09,1,0.112125
2018,02,09,2,0.0480252
2018,02,09,3,0.0319981
2018,02,09,5,0.111927
2018,02,09,6,0.687151
2018,02,09,7,1.58112
2018,02,09,8,3.17634
2018,02,09,9,1.96211
2018,02,09,10,0.94062
2018,02,09,11,0.653266
2018,02,09,12,0.97136
2018,02,09,13,1.0981
2018,02,09,14,0.9225
2018,02,09,15,1.01733
2018,02,09,16,1.25503
2018,02,09,17,2.63558
2018,02,09,18,2.6975
2018,02,09,19,1.39552
2018,02,09,20,1.3313
2018,02,09,21,1.31468
2018,02,09,22,0.728184
2018,02,09,23,0.585366
2018,02,10,0,0.252981
2018,02,10,1,0.110614
2018,02,10,2,0.0473776
2018,02,10,4,0.0157832
2018,02,10,5,0.0946427
2018,02,10,6,0.409874
2018,02,10,7,1.55975
2018,02,10,8,2.80272
2018,02,10,9,1.91982
2018,02,10,10,0.550441
2018,02,10,11,0.707288
2018,02,10,12,1.08386
2018,02,10,13,0.973322
2018,02,10,14,0.75309
2018,02,10,15,0.784
2018,02,10,16,1.25365
2018,02,10,17,2.58411
2018,02,10,18,2.5043
2018,02,10,19,1.75196
2018,02,10,20,1.51641
2018,02,10,21,1.12491
2018,02,10,22,0.796334
2018,02,10,23,0.530571
2018,02,11,0,0.218339
2018,02,11,1,0.109104
2018,02,11,2,0.0467308
2018,02,11,5,0.0622703
2018,02,11,6,0.373397
2018,02,11,7,1.15062
2018,02,11,8,3.35653
2018,02,11,9,2.17422
2018,02,11,10,0.682914
2018,02,11,11,0.992731
2018,02,11,12,1.10065
2018,02,11,13,1.7042
2018,02,11,14,1.3006
2018,02,11,15,1.14508
2018,02,11,16,1.93308
2018,02,11,17,3.26107
2018,02,11,18,2.6876
2018,02,11,19,1.5591
2018,02,11,20,0.97192
2018,02,11,21,0.724644
2018,02,11,22,0.662571
2018,02,11,23,0.816163
2018,02,12,0,0.461699
2018,02,12,1,0.369135
2018,02,12,2,0.230569
2018,02,12,3,0.15362
2018,02,12,4,0.0614106
2018,02,12,5,0.0153433
2018,02,12,6,0.030668
2018,02,12,7,0.168571
2018,02,12,8,0.459461
2018,02,12,9,0.65816
2018,02,12,10,1.28493
2018,02,12,11,1.74277
2018,02,12,12,1.83337
2018,02,12,13,2.06129
2018,02,12,14,1.83114
2018,02,12,15,2.65353
2018,02,12,16,2.20993
2018,02,12,17,2.08673
2018,02,12,18,0.974227
2018,02,12,19,0.623733
2018,02,12,20,0.608148
2018,02,12,21,0.774915
2018,02,12,22,0.683331
2018,02,12,23,0.485627
2018,02,13,0,0.591496
2018,02,13,1,0.363775
2018,02,13,2,0.30296
2018,02,13,3,0.181665
2018,02,13,4,0.0302589
2018,02,13,6,0.0756009
2018,02,13,7,0.0453328
2018,02,13,8,0.18122
2018,02,13,9,0.709342
2018,02,13,10,1.58373
2018,02,13,11,1.68827
2018,02,13,12,2.28982
2018,02,13,13,2.31853
2018,02,13,14,2.42243
2018,02,13,15,2.43597
2018,02,13,16,2.0137
2018,02,13,17,1.8773
2018,02,13,18,1.42587
2018,02,13,19,0.914995
2018,02,13,20,0.704562
2018,02,13,21,0.764054
2018,02,13,22,0.539
